genres;title;release_date;id
['Free to Play', 'Indie', 'RPG', 'Strategy'];The Banner Saga: Factions - Pillage! Pack;2013;234022
['Free to Play', 'Indie', 'RPG', 'Strategy'];The Banner Saga: Factions - Eternal Renown Boost;2013;234024
['Action', 'Indie', 'Strategy'];Awesomenauts - Genji the Grey Skin;2013;230884
['Action', 'RPG'];Magicka: Tower of Niflheim;2013;73119
['Strategy'];Age of Empires II HD;2013;221380
['Free to Play', 'Indie', 'RPG', 'Strategy'];The Banner Saga: Factions - Variations Pack;2013;234023
['Action'];ShootMania Storm;2013;229870
['Simulation'];Train Simulator: Marias Pass Route Add-On;2013;222561
['Action', 'Adventure'];RE6 / BH6: Predator Mode;2013;232550
['Action', 'Adventure'];RE6 / BH6: Survivors Mode;2013;232590
['Action'];Call of Duty®: Black Ops II - Extra Slots Pack;2013;234770
['Action'];Call of Duty®: Black Ops II - African Flags of the World Calling Card Pack;2013;234783
['Action'];Call of Duty®: Black Ops II - Asian Flags of the World Calling Card Pack;2013;234784
['Action'];Call of Duty®: Black Ops II - European Flags of the World Calling Card Pack;2013;234782
['Action'];Call of Duty®: Black Ops II - South American Flags of the World Calling Card Pack;2013;234781
['Action', 'Adventure'];Tomb Raider: Guerilla Skin;2013;208808
['Action', 'Adventure'];Tomb Raider: Aviatrix Skin;2013;208807
['Action', 'Adventure'];Tomb Raider: Agility Skill;2013;208802
['Action'];BioShock Infinite - Season Pass;2013;214933
['Action'];Sniper Ghost Warrior 2: Siberian Strike;2013;232634
['Simulation'];Bridge Project;2013;232950
['Casual', 'Indie', 'Strategy'];Dungeon Hearts;2013;229520
['Utilities'];DisplayFusion;2013;227260
['Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy'];Kingdom Wars;2013;227180
['Casual', 'Simulation'];Rocksmith - Allman Brothers Band Song Pack;2013;222137
['Casual', 'Simulation'];Rocksmith - The Allman Brothers Band - Southbound;2013;222108
['Casual', 'Simulation'];Rocksmith - Sweet - Ballroom Blitz;2013;222109
['Action'];"Painkiller Hell &amp, Damnation: Operation ""Zombie Bunker""";2013;229230
['Simulation', 'Strategy'];Cities in Motion 2;2013;225420
['Casual', 'Simulation'];Rocksmith - Creedence Clearwater Revival - Have You Ever Seen the Rain?;2013;222107
['Action', 'RPG'];Borderlands 2: Ultimate Vault Hunters Upgrade Pack;2013;224200
['Action', 'Adventure'];Resident Evil 6 Wallpaper;2013;236080
['Action', 'Free to Play'];Warframe;2013;230410
['Action', 'Indie'];Ms. Splosion Man;2013;105420
['Action', 'Adventure', 'Indie'];Waking Mars - Soundtrack;2013;231801
['Action'];BioShock Infinite;2013;8870
['Action', 'Adventure'];Tomb Raider: JAGD P22G;2013;208798
['Action', 'Adventure'];Tomb Raider: Silverballer;2013;208795
['Action', 'Adventure'];Tomb Raider: HX AP-15;2013;208797
['Action', 'Adventure'];Tomb Raider: STG 58 Elite;2013;208800
['Action', 'Adventure'];Tomb Raider: Animal Instinct;2013;208801
['Action', 'Adventure'];Tomb Raider: M590 12ga;2013;208799
['Action', 'Adventure'];Tomb Raider: Headshot Reticule;2013;208803
['Indie'];DLC Quest;2013;230050
['Action', 'Adventure', 'Indie'];Shattered Haven;2013;234370
['Action', 'Indie'];Ultratron;2013;219190
['Strategy'];Worms Armageddon;1999;217200
['Action', 'Free to Play', 'Massively Multiplayer', 'RPG'];Continent of the 9th Seal: Starter Pack;2013;234690
['Action'];Aliens: Colonial Marines: Season Pass;2013;224840
['Casual', 'Simulation'];Rocksmith - The Cure - The End of the World;2013;222105
['Adventure'];Assassin’s Creed® III: The Betrayal;2013;227131
['Casual', 'Simulation'];Rocksmith - The Cure - Just Like Heaven;2013;222104
['Action'];Aliens: Colonial Marines - Bug Hunt DLC;2013;219440
['Adventure', 'Casual', 'Indie', 'Strategy'];Weird Worlds: Return to Infinite Space;2013;226120
['Indie', 'Strategy'];Organ Trail: Director's Cut;2013;233740
['Casual', 'Simulation'];Rocksmith - The Cure - Love Song;2013;222103
['Casual', 'Simulation'];Rocksmith - The Cure Song Pack;2013;222106
['Strategy'];Impire: Black and White Demons;2013;230920
['Audio Production', 'Software Training', 'Utilities', 'Video Production', 'Web Publishing'];Virtual DJ - Broadcaster Edition;2013;224380
['Casual'];Angry Birds Space;2013;210550
['Simulation', 'Strategy'];Omerta - City of Gangsters - The Con Artist DLC;2013;215370
['Casual', 'Indie', 'RPG', 'Strategy'];Sword of the Stars: The Pit;2016;233700
['Indie', 'Simulation'];Euro Truck Simulator;2008;232010
['Action'];Sniper: Ghost Warrior 2;2013;34870
['Action', 'Adventure'];Sleeping Dogs - Year of the Snake;2013;215257
['Action', 'Indie', 'Strategy'];Awesomenauts - Coco McFly Skin;2013;230880
['Free to Play', 'Massively Multiplayer'];Dungeon-Party;2013;215870
['Casual', 'Indie', 'Strategy'];Go Home Dinosaurs!;2013;216090
['Action', 'Indie', 'Strategy'];Awesomenauts - Bionic Raelynn Skin;2013;230883
['Simulation'];Train Simulator: AT&amp,N Consolidation Class 280-157 Loco Add-On;2013;222549
['Action', 'Indie', 'Strategy'];Slam Bolt Scrappers;2013;96900
sin genero;BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien Soundtrack;2013;218064
['Action', 'Indie'];BIT.TRIP Presents... Runner2: Future Legend of Rhythm Alien;2013;218060
['Racing', 'Sports'];TrackMania² Canyon;2011;228760
['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation'];Star Conflict;2013;212070
['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation'];Star Conflict: Mercenary Pack - Galaxy Explorer;2013;222281
['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation'];Star Conflict: Mercenary Pack - Elite Pilot;2013;222282
['Action', 'Free to Play', 'Massively Multiplayer', 'Simulation'];Star Conflict: Mercenary Pack - Soldier of Fortune;2013;222280
['Free to Play', 'Indie', 'Massively Multiplayer', 'RPG'];Champions of Regnum;2013;222520
['Action'];Call of Duty®: Black Ops II - Revolution;2013;219097
['Action'];Call of Duty®: Black Ops II Season Pass;2013;2028062
['Action'];Sniper Elite: Nazi Zombie Army;2013;227100
['Simulation'];Train Simulator: EWS Class 66 v2.0 Loco Add-On;2013;222568
['Action', 'Indie', 'Strategy'];Awesomenauts - Kage Genji Skin;2013;230882
['Indie', 'Strategy'];Armada 2526 Gold Edition;2013;229970
['Action', 'Indie', 'Casual'];Rochard: Hard Times;2013;107821
['Adventure'];The Cave: Soundtrack;2013;221829
['Action', 'Adventure'];Tomb Raider;2013;203160
"['Design &amp; Illustration', 'Web Publishing']";RPG Maker VX Ace - DS Resource Pack;2013;229754
['Action'];The Showdown Effect;2013;204080
"['Design &amp; Illustration', 'Web Publishing']";RPG Maker VX Ace - Samurai Resource Pack;2013;229753
['Action', 'Indie', 'Racing'];Zombie Driver HD Apocalypse Pack;2013;220823
['Racing', 'Sports'];Sonic and All-Stars Racing Transformed: Metal Sonic &amp, Outrun DLC;2013;229660
['Action'];DmC Devil May Cry: Weapon Bundle;2013;223792
['Action'];DmC Devil May Cry: Bloody Palace Mode;2013;229080
['Simulation'];Train Simulator: London-Faversham High Speed Route Add-On;2013;222557
['Action'];Painkiller Hell &amp, Damnation: The Clock Strikes Meat Night;2013;229210
['Action', 'Simulation', 'Strategy'];Arma II: DayZ Mod;2013;224580
['Adventure', 'Indie'];Kentucky Route Zero;2013;231200
['Casual', 'Indie', 'Strategy'];The Bridge;2013;204240
['Action', 'Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG'];Age of Conan: Unchained;2013;217750
['Free to Play', 'Indie', 'RPG', 'Strategy'];The Banner Saga: Factions;2013;219340
['Racing', 'Sports'];MUD Motocross World Championship;2013;226780
['Action', 'Adventure'];Sleeping Dogs: Wheels of Fury;2013;216333
['Action', 'Adventure', 'Strategy'];Brutal Legend;2013;225260
['Simulation'];Train Simulator: Norfolk Southern Heritage SD70ACes Loco Add-On;2013;222543
['Simulation'];Train Simulator: Norfolk Southern Heritage ES44ACs Loco Add-On;2013;222542
['Action', 'Indie', 'Strategy'];Awesomenauts - Double-O Yuri Skin;2013;204319
['Action', 'Indie', 'Strategy'];Awesomenauts - Pimpy G. Skin;2013;204318
['Action', 'Indie'];Primal Carnage - Agent Trapper DLC;2013;223262
['Strategy', 'Casual'];A Game of Dwarves: Pets;2013;222223
['Free to Play', 'Racing', 'Simulation', 'Sports'];RaceRoom Racing Experience;2013;211500
['Casual', 'Simulation'];Rocksmith - The Clash - London Calling;2013;222089
['Casual', 'Simulation'];Rocksmith - The Clash - Guns of Brixton;2013;222091
['Casual', 'Simulation'];Rocksmith - The Clash Song-Pack;2013;222092
['Casual', 'Simulation'];Rocksmith - The Clash - Should I Stay or Should I Go;2013;222090
['Simulation'];Train Simulator: Southern Pacific GS-4 Loco Add-On;2013;208352
['Action', 'Adventure', 'Strategy'];Brutal Legend Soundtrack;2013;225270
['Action', 'Adventure'];Sleeping Dogs: Law Enforcer Pack;2013;216335
['Simulation'];Train Simulator: Freightliner Class 57/0 Loco Add-On;2013;222566
['Simulation'];Train Simulator: Southern Pacific SD45 Loco Add-On;2013;222551
['Action', 'Adventure', 'RPG'];Ys I &amp, II Chronicles+;2013;223810
['Casual', 'Simulation'];Rocksmith - Fall Out Boy Song-Pack;2013;222088
['Action'];Sniper Elite V2 - St. Pierre;2013;222021
['Casual', 'Indie', 'Simulation'];Bientôt l'été;2013;229600
['Strategy'];Impire;2013;202130
['Action'];Street Fighter X Tekken: Gems Assist 6;2013;210098
['Action'];Street Fighter X Tekken: Gems Assist 5;2013;210097
['Action'];Street Fighter X Tekken: Gems Assist 4;2013;210096
['Action'];Street Fighter X Tekken: Gems Assist 3;2013;210095
['Action'];Street Fighter X Tekken: TK Booster Pack 7;2013;210093
['Action'];Street Fighter X Tekken: TK Booster Pack 8;2013;210094
['Action'];Street Fighter X Tekken: TK Booster Pack 6;2013;210092
['Action'];Street Fighter X Tekken: TK Booster Pack 4;2013;210090
['Action'];Street Fighter X Tekken: TK Booster Pack 5;2013;210091
['Action'];Street Fighter X Tekken: TK Booster Pack 3;2013;210089
['Action'];Street Fighter X Tekken: SF Booster Pack 8;2013;210088
['Action'];Street Fighter X Tekken: SF Booster Pack 6;2013;210086
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Utilities', 'Web Publishing']";Construct 2;2013;227240
['Action'];Painkiller Hell &amp, Damnation: Medieval Horror;2013;229190
['Action', 'Adventure'];Sleeping Dogs: Monkey King Pack;2013;216334
['Casual', 'Simulation'];Rocksmith - Cheap Trick - Surrender;2013;222082
['Action', 'Casual', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Simulation'];Mabinogi - Spiritual Healing Package;2013;212210
['Casual', 'Simulation'];Rocksmith - Steppenwolf - Born to be Wild;2013;222081
['Action', 'Adventure'];Sleeping Dogs: Movie Masters Pack;2013;216332
['Casual', 'Simulation'];Rocksmith - The Guess Who - American Woman;2013;222080
['Action', 'Strategy', 'Indie'];Primal Carnage - Pilot Commando DLC;2013;223261
['Action'];DmC Devil May Cry: Costume Pack;2013;223790
['Adventure', 'Casual', 'Indie'];Proteus;2013;219680
['Simulation'];Train Simulator: Southern Pacific GE 44 Loco Add-On;2013;222550
['Action', 'Indie'];Waveform Soundtrack;2013;204185
['Racing', 'Sports'];Sonic &amp, All-Stars Racing Transformed;2013;212480
['Adventure', 'Indie'];Antichamber;2013;219890
['Simulation', 'Strategy'];Omerta - City of Gangsters;2013;208520
['Action', 'RPG'];Borderlands 2: Mechromancer Madness Pack;2013;225829
['Indie'];Hacker Evolution Duality: Inception Part 2 DLC;2013;211994
['Action', 'RPG'];Borderlands 2: Mechromancer Domination Pack;2013;225831
['Action', 'RPG'];Borderlands 2: Gunzerker Supremacy Pack;2013;225827
['Action', 'RPG'];Borderlands 2: Assassin Madness Pack;2013;225832
['Action', 'RPG'];Borderlands 2: Assassin Domination Pack;2013;225834
['Action', 'RPG'];Borderlands 2: Assassin Supremacy Pack;2013;225833
['Action', 'RPG'];Borderlands 2: Mechromancer Supremacy Pack;2013;225830
['Action', 'RPG'];Borderlands 2: Siren Supremacy Pack;2013;225824
['Action', 'RPG'];Borderlands 2: Commando Madness Pack;2013;225820
['Simulation'];The Sims 3 70's, 80's and 90's;2013;223595
['Casual', 'Simulation'];Rocksmith - The Strokes Song Pack;2013;222079
['Action'];Max Payne 3: Deathmatch Made In Heaven Pack;2013;211523
['Casual', 'Simulation'];Rocksmith - The Strokes - Juicebox;2013;222078
['Casual', 'Simulation'];Rocksmith - The Strokes - Last Nite;2013;222077
['Action', 'Casual', 'Indie', 'RPG'];10,000,000;2013;227580
['Strategy'];Expansion - Crusader Kings II: The Republic;2013;210906
['Strategy'];Crusader Kings II: Songs of Prosperity;2013;210907
['Action', 'RPG'];Borderlands 2: Sir Hammerlock’s Big Game Hunt;2013;213250
['Strategy'];Crusader Kings II: Mediterranean Portraits;2013;210898
['Casual', 'Simulation'];Rocksmith - Pearl Jam - Alive;2013;222074
['Action', 'Adventure'];Assassin’s Creed® III – The Battle Hardened Pack;2013;227129
['Casual', 'Simulation'];Rocksmith - Eric Johnson - Cliffs of Dover;2013;222073
['Casual', 'Simulation'];Rocksmith - Blind Melon - No Rain;2013;222075
['Action', 'Adventure'];Far Cry® 3 Deluxe Bundle DLC;2013;226459
['Casual', 'Simulation'];Rocksmith - Pearl Jam Song Pack;2013;222139
['Indie', 'Simulation'];Euro Truck Simulator 2;2013;227300
['RPG', 'Strategy'];Baldur's Gate: Enhanced Edition;2013;228280
['Action', 'RPG'];Magicka: Free Jolnirs Workshop;2013;73118
['Action'];Tom Clancy's Ghost Recon Future Soldier® Raven Strike DLC;2013;212672
['Simulation'];Train Simulator: BR Class 422 ‘4BIG’ EMU Add-On;2013;222547
['Casual', 'Simulation'];Rocksmith - Santana - Black Magic Woman;2013;222070
['Casual', 'Simulation'];Rocksmith - Santana - Oye Como Va;2013;222069
['Casual', 'Simulation'];Rocksmith - Santana Feat Rob Thomas - Smooth;2013;222071
['Casual', 'Simulation'];Rocksmith - Santana Song Pack;2013;222072
['Simulation'];Train Simulator: First Capital Connect Class 377 EMU Add-On;2013;222541
['Simulation'];Train Simulator: Boston &amp, Maine GE 44 Loco Add-On;2013;222548
['Strategy'];Magic: The Gathering - 2013 Deck Pack 3;2013;208832
['Strategy'];Magic 2013 “Rogue’s Gallery” Foil Conversion;2013;208836
['Strategy'];Magic 2013 “Mana Mastery” Foil Conversion;2013;208844
['Strategy'];Magic 2013 “Mana Mastery” Deck Key;2013;208843
['Strategy'];Magic 2013 “Rogue’s Gallery” Deck Key;2013;208835
['Adventure', 'Indie'];The Journey Down: Chapter One;2013;220090
['Strategy'];Worms Ultimate Mayhem - Single Player Pack DLC;2013;70615
['Action', 'Indie'];Droid Assault;2013;219200
['Strategy'];Worms Ultimate Mayhem - Customization Pack DLC;2013;70617
['Casual', 'Simulation'];Rocksmith - Foo Fighters - Song Pack;2012;222067
['Casual', 'Simulation'];Rocksmith - Foo Fighters - Best of You;2012;222064
['Action', 'Free to Play', 'Massively Multiplayer', 'RPG'];Dragon Nest;2012;11610
['Action', 'Indie', 'Strategy'];Awesomenauts - Cap'n Vinnie &amp, Seadog Spike Skin;2012;204317
['Strategy'];"Magic 2013 ""Grim Procession"" Foil Conversion";2012;208840
['Strategy'];"Magic 2013 ""Grim Procession"" Deck Key";2012;208839
['Strategy'];"Magic 2013 ""Berserker Rage"" Foil Conversion";2012;208838
['Strategy'];"Magic 2013 ""Berserker Rage"" Deck Key";2012;208837
['Action', 'Indie'];BIT.TRIP.VOID Soundtrack;2012;205073
"['Animation &amp; Modeling']";Silo 2;2012;100400
['Action', 'Indie'];BIT.TRIP VOID;2012;205070
['Action', 'Adventure'];Sleeping Dogs: Zodiac Tournament;2012;215258
['Casual', 'Simulation'];Rocksmith - Nickelback - Rockstar;2012;222059
['Casual', 'Simulation'];Rocksmith - Nickelback - Bottoms Up;2012;222060
['Action', 'Indie'];Ace of Spades: Battle Builder;2012;224540
['Racing', 'Simulation', 'Sports'];GTR 2 FIA GT Racing Game;2006;8790
['Simulation'];Train Simulator: Freightliner Class 66 v2.0 Loco Add-On;2012;222562
['Simulation'];Train Simulator: LNER Black Class A3 ‘Flying Scotsman’ Loco Add-On;2012;222544
['Action', 'Adventure', 'Indie'];Waking Mars;2012;227200
['Strategy'];Crusader Kings II: Russian Unit Pack;2012;210899
['Strategy'];Crusader Kings II: Russian Portraits;2012;210900
['Strategy'];Crusader Kings II: Songs of the Rus;2012;210903
['Free to Play', 'Massively Multiplayer', 'RPG'];Everquest ®;2012;205710
['Action', 'Adventure', 'Indie'];Party of Sin Soundtrack;2012;212710
['Action', 'Adventure', 'Indie'];Party of Sin;2012;212700
['Action'];Killing Floor - Golden Weapons Pack;2012;210938
['Action'];Killing Floor - Robot Special Character Pack;2012;210937
['Action', 'Indie', 'RPG'];Dead Pixels;2012;222980
['Simulation'];Train Simulator: Strathclyde Class 101 DMU Add-On;2012;222564
['RPG'];Sea Dogs: To Each His Own - Pirate Open World RPG;2012;223330
['Indie', 'Strategy'];Unity of Command - Red Turn DLC;2012;218100
['Strategy'];Europa Universalis III: Revolution II Unit Pack;2012;25816
['Strategy'];Europa Universalis III: Absolutism SpritePack;2012;25815
['Strategy'];Europa Universalis III Music of the World;2012;25817
['Racing'];Test Drive: Ferrari Racing Legends;2012;211970
"['Design &amp; Illustration', 'Web Publishing']";RPG Maker VX Ace;2012;220700
['Action', 'Adventure'];Dishonored: Dunwall City Trials;2012;208570
['Action', 'RPG'];Borderlands 2: Collector's Edition Pack;2012;213780
['Photo Editing'];ACDSee 15;2012;220960
['Action', 'RPG'];Borderlands 2: Creature Slaughterdome;2012;208690
['Simulation'];Train Simulator: PRR Baldwin Centipede Loco Add-On;2012;208318
['Strategy'];Naval War: Arctic Circle - Operation Tarnhelm;2012;220640
['Strategy'];Total War: SHOGUN 2 – Otomo Clan Pack DLC;2012;223180
['Action', 'Indie'];Primal Carnage - Dinosaur Skin Pack 1 DLC;2012;225780
['Action', 'Indie', 'Strategy'];Revenge of the Titans: Sandbox Mode;2012;93206
['Indie'];Revenge of the Titans: Soundtrack;2012;93207
['Strategy'];Sword of the Stars II: Enhanced Edition;2012;42990
['Action', 'Indie'];Karateka;2012;217270
['Casual', 'Simulation'];Rocksmith - Pantera - Domination;2012;222055
['Casual', 'Simulation'];Rocksmith - Pantera - Walk;2012;222056
['Action', 'Adventure'];Far Cry 3;2012;220240
['Casual', 'Simulation'];Rocksmith - Pantera 3-Song Pack;2012;222057
['Strategy'];XCOM: Enemy Unknown - Slingshot Pack;2012;209812
['Strategy'];Magic: The Gathering - 2013 Deck Pack 2;2012;208831
['Action'];Max Payne 3: Painful Memories Pack;2012;211522
['Adventure', 'Indie'];The Book of Unwritten Tales: Critter Chronicles Digital Extras;2012;222240
